Route 213 (Sinnoh)	https://youtu.be/Mxi7CRx5jWg
Routes 118 East, 119, 129-134 (Hoenn)	https://youtu.be/lcs4cPH9x50
Routes 3-10, 16-22 (Kanto)	https://www.youtube.com/watch?v=IzWRmzTU4Ek&list=PLrFYIUo251suTpcaD_rNl8XorvcOzdUM-&index=41&pp=iAQB8AUB
Routes 24-25 (Kanto)	https://www.youtube.com/watch?v=5ACOfu5ZZ28&list=PLrFYIUo251suTpcaD_rNl8XorvcOzdUM-&index=47&pp=iAQB8AUB
Routes 113 (Hoenn)	https://youtu.be/5sVMfieZWy0
bye	bye
Routes 29 (Johto)	https://youtu.be/PmUtyJLN6gY
Routes 210, 211 East, 214-215, 223-224 (Sinnoh)	https://youtu.be/ZnA4HFrZlhM
Route 1 (Kanto)	https://www.youtube.com/watch?v=SYMvKFTFL2s&list=PLrFYIUo251suTpcaD_rNl8XorvcOzdUM-&index=18&pp=iAQB8AUB
Route 6 (Galar)	https://youtu.be/3eLOGSmOx94
Route 18 (Kalos)	https://youtu.be/y6tJvJUYDlI
bye	bye
Route 2 (Kalos)	https://youtu.be/r1bKlvLo6uk
Route 10 (Galar)	https://youtu.be/dZwpvd2AsLM
Route 1 (Kalos)	https://youtu.be/FaAdml8e5aA
bye	bye
Route 1 (Alola)	https://youtu.be/w1HsOu3IdEw
Routes 228-230 (Sinnoh)	https://youtu.be/B_5sAsUCfvc
Route 1 (Unova)	https://youtu.be/rdscQ-RWDTE
Routes 4-5, 16 (Unova)	https://youtu.be/BhtijNtEc3g
Routes 11-15 (Unova)	https://youtu.be/drznZAA2OZ4
Routes 216-217 (Sinnoh)	https://youtu.be/MCPducPneLc
Routes 19-20 (Unova)	https://youtu.be/d0WnGZT3HMM
bye	bye
Routes 203-204 (Sinnoh)	https://youtu.be/hjLt_tMOkeI
Routes 21-22 (Unova)	https://youtu.be/mhKc87l0KpE
Route 2 (Alola)	https://youtu.be/jl-M6vKdTqQ
bye	bye
Route 4 (Kalos)	https://youtu.be/abqIlTPF46U
Routes 30-33 (Johto)	https://youtu.be/_UZbqkSLPGM
Routes 34-37, 40-41, 45-46 (Johto)	https://youtu.be/A5-FBwTqhyg
Routes 11-15 (Kanto)	https://www.youtube.com/watch?v=Af8a9hoy8dg&list=PLrFYIUo251suTpcaD_rNl8XorvcOzdUM-&index=53&pp=iAQB8AUB
bye	bye
Routes 120-121, 124-128 (Hoenn)	https://youtu.be/wbDB3pk_IDg
Routes 2-3 (Unova)	https://youtu.be/T4dDCK4f9nU
Routes 201-202 (Sinnoh)	https://youtu.be/Bt0QDrDefFA
Routes 42-44 (Johto)	https://youtu.be/bAyuXqD_bfY
bye	bye
Routes 26-28 (Kanto)	https://youtu.be/O6oAGfWU0K8
Routes 4-5 (Alola)	https://youtu.be/wlgCLb1MNag
Routes 206-208 (Sinnoh)	https://youtu.be/wB-mxepBBQI
bye	bye
Route 3 (Galar)	https://youtu.be/Jfj8F89957o
Route 23 (Unova)	https://youtu.be/xiTmg0pzWIc
Routes 6, 10 (Alola)	https://youtu.be/bfAwm9XNghk
Routes 209, 212 (Sinnoh)	https://youtu.be/67f9BUevgT4
Route 15 (Kalos)	https://youtu.be/nNX59JCldWg
bye	bye
Routes 6-9, 17-18 (Unova)	https://youtu.be/2LjFKoykfLE
Routes 205, 212 West (Sinnoh)	https://youtu.be/E4YK3KvGwFg
Route 8 (Kalos)	https://youtu.be/YpsXZPnOU0c
bye	bye
Routes 122-123 (Hoenn)	https://youtu.be/RhFSA8dY6pM
Routes 101-103 (Hoenn)	https://youtu.be/nrQKJGP6PGI
Routes 47-48 (Johto)	https://youtu.be/Zxzr-wKDh3E
Routes 104-109, 115-116 (Hoenn)	https://youtu.be/p5vj6j1Nymc
bye	bye
Routes 225-227 (Sinnoh)	https://youtu.be/m31MdY7ohYc
Routes 38-39 (Johto)	https://youtu.be/pac1Da9ItOk
Routes 110-112, 114, 117, 118 West (Hoenn)	https://youtu.be/P1ykqzYGOY8
Route 111 Desert (Hoenn)	https://youtu.be/NNF5XqHC2mA
Route 1 (Galar)	https://youtu.be/DgiN8J6WHG0
bye	bye
Route 10 (Unova)	https://youtu.be/PpJqNFSyfns
